iteration,residual
20425,0.046200191927560752
20426,0.046186492174033145
20427,0.046172796485054235
20428,0.046159104853233934
20429,0.04614541729335242
20430,0.046131733783239426
20431,0.046118054345065218
20432,0.046104378949269442
20433,0.046090707603242187
20434,0.046077040314373541
20435,0.046063377090053592
20436,0.046049717908112076
20437,0.046036062775939079
20438,0.046022411700924692
20439,0.046008764668288737
20440,0.045995121670641126
20441,0.045981482737542212
20442,0.045967847839431641
20443,0.045954216983699503
20444,0.045940590177735885
20445,0.04592696740676061
20446,0.045913348678163768
20447,0.04589973397716518
20448,0.045886123333325202
20449,0.045872516709693389
20450,0.045858914128440009
20451,0.045845315574784884
20452,0.045831721056118102
20453,0.045818130565049575
20454,0.04580454411635948
20455,0.045790961680487463
20456,0.045777383279603789
20457,0.045763808898928282
20458,0.045750238553241118
20459,0.045736672227762121
20460,0.04572310992249129
20461,0.045709551652208802
20462,0.045695997387354303
20463,0.045682447142707971
20464,0.045668900918269806
20465,0.045655358714039807
20466,0.045641820530017974
20467,0.045628286344034041
20468,0.045614756193038453
20469,0.045601230032690676
20470,0.045587707899941154
20471,0.045574189765229534
20472,0.045560675643335991
20473,0.045547165526870437
20474,0.045533659423222961
20475,0.045520157317613386
20476,0.0455066592174318
20477,0.045493165122678203
20478,0.045479675025962507
20479,0.0454661889346748
20480,0.045452706834034906
20481,0.045439228731432912
20482,0.045425754634258908
20483,0.045412284527732716
20484,0.045398818419244424
20485,0.045385356301403945
20486,0.045371898174211278
20487,0.045358444037666423
20488,0.045344993891769381
20489,0.04533154773652015
20490,0.045318105564528643
20491,0.045304667383184949
20492,0.045291233177708889
20493,0.045277802962880642
20494,0.04526437672392003
20495,0.04525095447560723
20496,0.045237536195771977
20497,0.045224121906584536
20498,0.045210711600654818
20499,0.04519730524842247
20500,0.045183902894228023
20501,0.045170504501121034
20502,0.04515711008388168
20503,0.045143719635119872
20504,0.045130333169615788
20505,0.045116950657809074
20506,0.045103572121869995
20507,0.045090197547018374
20508,0.045076826948034387
20509,0.045063460310137859
20510,0.045050097640718878
20511,0.045036738924997266
20512,0.045023384170363112
20513,0.045010033384206505
20514,0.044996686551747267
20515,0.044983343680375487
20516,0.044970004755310988
20517,0.044956669806114125
20518,0.044943338788444365
20519,0.044930011731862063
20520,0.044916688628977131
20521,0.044903369472399479
20522,0.044890054269519197
20523,0.044876743020336285
20524,0.044863435702680476
20525,0.044850132346112126
20526,0.044836832935851056
20527,0.044823537464507179
20528,0.044810245932080495
20529,0.044796958345961091
20530,0.044783674691368791
20531,0.044770394975693684
20532,0.044757119213715946
20533,0.044743847375875223
20534,0.044730579469561604
20535,0.044717315509555267
20536,0.044704055473685944
20537,0.044690799376733814
20538,0.044677547211308788
20539,0.044664298962630689
20540,0.044651054652869782
20541,0.044637814274635979
20542,0.044624577805759014
20543,0.044611345275799241
20544,0.044598116662586396
20545,0.044584891988290742
20546,0.04457167120857175
20547,0.044558454375160039
20548,0.044545241443715078
20549,0.04453203244379722
20550,0.044518827345846113
20551,0.044505626179422109
20552,0.044492428914964854
20553,0.044479235567254527
20554,0.044466046136291126
20555,0.044452860607294475
20556,0.04443967900243484
20557,0.044426501299541954
20558,0.044413327491225729
20559,0.044400157599656431
20560,0.044386991617443972
20561,0.044373829537198262
20562,0.044360671351529213
20563,0.044347517082607091
20564,0.044334366700871541
20565,0.044321220221102742
20566,0.04430807765069078
20567,0.044294938967465391
20568,0.044281804178816664
20569,0.044268673292134686
20570,0.044255546292639281
20571,0.044242423195110625
20572,0.044229303984768542
20573,0.044216188654222943
20574,0.044203077225644094
20575,0.044189969676861729
20576,0.044176866022656025
20577,0.044163766248246805
20578,0.044150670353634069
20579,0.044137578353597995
20580,0.044124490233358404
20581,0.044111405992915298
20582,0.044098325617488499
20583,0.044085249151418537
20584,0.044072176535584706
20585,0.044059107806937448
20586,0.044046042958086673
20587,0.044032981974252206
20588,0.044019924870214222
20589,0.044006871631192546
20590,0.043993822271967353
20591,0.043980776777758468
20592,0.043967735141175801
20593,0.043954697384389618
20594,0.043941663500009831
20595,0.043928633465866174
20596,0.043915607296738823
20597,0.043902585000017869
20598,0.043889566560923132
20599,0.043876551972064526
20600,0.043863541263002404
20601,0.043850534389396234
20602,0.043837531395586549
20603,0.043824532237232816
20604,0.043811536943895391
20605,0.043798545508184183
20606,0.043785557907928929
20607,0.043772574172689982
20608,0.043759594287687165
20609,0.043746618245530389
20610,0.043733646060999831
20611,0.043720677711925227
20612,0.043707713213086752
20613,0.043694752557094318
20614,0.043681795743947927
20615,0.043668842773647576
20616,0.043655893646193267
20617,0.043642948368975087
20618,0.043630006905042595
20619,0.043617069291346233
20620,0.043604135520495912
20621,0.043591205577711456
20622,0.043578279470382952
20623,0.043565357191120313
20624,0.043552438754703715
20625,0.043539524146352981
20626,0.043526613358678024
20627,0.043513706413849107
20628,0.043500803274915789
20629,0.043487903978828513
20630,0.043475008503417012
20631,0.043462116856071376
20632,0.043449229029401515
20633,0.043436345016017341
20634,0.043423464845479209
20635,0.043410588466056499
20636,0.043397715914699653
20637,0.043384847191408671
20638,0.043371982274013288
20639,0.043359121169903592
20640,0.043346263886469671
20641,0.04333341040893135
20642,0.043320560744678716
20643,0.043307714893711768
20644,0.04329487284864042
20645,0.043282034616854759
20646,0.043269200190964696
20647,0.043256369563580144
20648,0.04324354274209119
20649,0.043230719733887923
20650,0.043217900516800078
20651,0.043205085112997921
20652,0.043192273507701273
20653,0.043179465686129959
20654,0.043166661670454243
20655,0.043153861460674126
20656,0.043141065034619341
20657,0.043128272414460156
20658,0.043115483578026303
20659,0.043102698532707873
20660,0.043089917285894952
20661,0.043077139822807364
20662,0.043064366150835198
20663,0.043051596269978454
20664,0.043038830172847042
20665,0.043026067866831053
20666,0.043013309337150307
20667,0.043000554591194895
20668,0.042987803636354904
20669,0.04297505645046007
20670,0.042962313055680657
20671,0.042949573429846399
20672,0.042936837595127564
20673,0.042924105514573707
20674,0.042911377232525361
20675,0.042898652712032082
20676,0.042885931975264135
20677,0.042873214992661168
20678,0.042860501786393446
20679,0.042847792363851056
20680,0.042835086702863734
20681,0.042822384810821568
20682,0.042809686680334469
20683,0.042796992311402438
20684,0.042784301718805651
20685,0.042771614880373843
20686,0.042758931803497102
20687,0.042746252488175429
20688,0.042733576949189001
20689,0.042720905156977462
20690,0.042708237111540814
20691,0.042695572835049322
20692,0.042682912305332721
20693,0.042670255529781098
20694,0.042657602515784543
20695,0.042644953248562878
20696,0.042632307735506192
20697,0.042619665969224396
20698,0.042607027957107579
20699,0.042594393684375564
20700,0.042581763173198617
20701,0.042569136386626294
20702,0.04255651335421895
20703,0.042543894068586496
20704,0.042531278522338845
20705,0.042518666715475995
20706,0.042506058640607858
20707,0.0424934543199047
20708,0.042480853731196255
20709,0.042468256874482524
20710,0.042455663757153594
20711,0.04244307436442929
20712,0.042430488718479875
20713,0.042417906797135085
20714,0.042405328607785009
20715,0.042392754150429646
20716,0.042380183425068996
20717,0.042367616416922882
20718,0.04235505314816157
20719,0.042342493596614794
20720,0.042329937762282555
20721,0.042317385667335117
20722,0.042304837282212127
20723,0.04229229262908385
20724,0.04227975168578002
20725,0.042267214467080816
20726,0.042254680965596148
20727,0.042242151173935927
20728,0.042229625099490242
20729,0.042217102734869005
20730,0.042204584094852393
20731,0.042192069164660229
20732,0.042179557944292512
20733,0.042167050441139331
20734,0.042154546625640332
20735,0.042142046534745958
20736,0.042129550153676032
20737,0.042117057467650376
20738,0.042104568491449168
20739,0.04209208321029223
20740,0.042079601646349829
20741,0.042067123777451698
20742,0.042054649603597838
20743,0.042042179132178337
20744,0.042029712355803106
20745,0.042017249274472146
20746,0.042004789902965634
20747,0.041992334204333126
20748,0.041979882222915155
20749,0.041967433921761277
20750,0.041954989308261581
20751,0.041942548389806156
20752,0.041930111159004912
20753,0.041917677615857851
20754,0.041905247760364972
20755,0.041892821592526275
20756,0.041880399104951671
20757,0.041867980305031249
20758,0.041855565185374921
20759,0.041843153753372775
20760,0.041830746001634722
20761,0.041818341907990497
20762,0.041805941516780631
20763,0.041793544791054682
20764,0.041781151745592826
20765,0.041768762380395064
20766,0.041756376680681218
20767,0.041743994653841376
20768,0.041731616307265629
20769,0.041719241618783709
20770,0.041706870603175794
20771,0.041694503253051796
20772,0.041682139575801802
20773,0.041669779571425813
20774,0.041657423225143653
20775,0.04164507053695532
20776,0.041632721521640992
20777,0.041620376164420492
20778,0.041608034472683908
20779,0.041595696431651064
20780,0.041583362048712047
20781,0.041571031331256947
20782,0.041558704264505586
20783,0.041546380855848053
20784,0.041534061105284348
20785,0.041521744998034293
20786,0.041509432548878067
20787,0.041497123757815668
20788,0.041484818602676832
20789,0.041472517105631823
20790,0.041460219259290554
20791,0.041447925048872847
20792,0.041435634489158879
20793,0.041423347572758562
20794,0.041411064299671896
20795,0.041398784677288969
20796,0.041386508690829604
20797,0.04137423634768389
20798,0.04136196763307165
20799,0.041349702569163149
20800,0.041337441119007945
20801,0.041325183326946568
20802,0.041312929170808754
20803,0.041300678635814325
20804,0.041288431744133547
20805,0.041276188473596154
20806,0.041263948838982323
20807,0.041251712832901966
20808,0.041239480455355082
20809,0.041227251713731761
20810,0.041215026593251824
20811,0.041202805086525185
20812,0.041190587215722108
20813,0.041178372958672327
20814,0.04116616233015602
20815,0.041153955322783098
20816,0.041141751936553561
20817,0.041129552164077321
20818,0.041117356012744466
20819,0.041105163482554996
20820,0.041092974558728734
20821,0.041080789248655769
20822,0.041068607559726189
20823,0.041056429477159817
20824,0.041044255008346742
20825,0.041032084145896874
20826,0.041019916897200304
20827,0.041007753254866941
20828,0.040995593218896786
20829,0.04098343678928984
20830,0.040971283966046101
20831,0.040959134749165571
20832,0.04094698913125816
20833,0.040934847112323869
20834,0.040922708699752786
20835,0.040910573878764733
20836,0.040898442656749801
20837,0.040886315041098076
20838,0.040874191017029382
20839,0.040862070584543719
20840,0.040849953758421265
20841,0.040837840509101664
20842,0.040825730851365094
20843,0.040813624792601644
20844,0.040801522318031136
20845,0.040789423442433748
20846,0.040777328143639213
20847,0.040765236443817798
20848,0.040753148320799237
20849,0.040741063781973619
20850,0.040728982827340943
20851,0.04071690544951112
20852,0.040704831655874241
20853,0.040692761453820392
20854,0.040680694821179308
20855,0.040668631765341079
20856,0.040656572293695792
20857,0.04064451639146327
20858,0.040632464058643514
20859,0.040620415317406788
20860,0.040608370130802651
20861,0.040596328528391457
20862,0.040584290488002939
20863,0.040572256031807363
20864,0.040560225130244376
20865,0.040548197805484243
20866,0.040536174035356698
20867,0.040524153842032007
20868,0.040512137203339904
20869,0.040500124141450655
20870,0.040488114626803906
20871,0.040476108681569922
20872,0.040464106290968527
20873,0.040452107469779897
20874,0.040440112195833766
20875,0.040428120483910313
20876,0.040416132319229359
20877,0.040404147731351259
20878,0.040392166675935481
20879,0.040380189182542381
20880,0.04036821523639178
20881,0.040356244844873768
20882,0.040344278000598255
20883,0.040332314703565242
20884,0.040320354961164817
20885,0.040308398751226715
20886,0.04029644610331129
20887,0.040284496995248276
20888,0.040272551434427761
20889,0.040260609398679481
20890,0.040248670910173701
20891,0.04023673596891042
20892,0.040224804560109462
20893,0.040212876691160915
20894,0.040200952369454868
20895,0.040189031580211143
20896,0.040177114316039653
20897,0.040165200584330485
20898,0.040153290392473728
20899,0.040141383740469383
20900,0.040129480606147183
20901,0.040117581011677395
20902,0.040105684934889752
20903,0.040093792390564431
20904,0.040081903371311345
20905,0.040070017869740404
20906,0.040058135900631786
20907,0.040046257456595402
20908,0.040034382537631252
20909,0.04002251112895916
20910,0.040010643252749389
20911,0.039998778886831676
20912,0.039986918045986197
20913,0.039975060715432775
20914,0.039963206902561499
20915,0.039951356607372368
20916,0.039939509829865383
20917,0.039927666555260366
20918,0.039915826798337495
20919,0.039903990559096769
20920,0.039892157815367923
20921,0.039880328581931135
20922,0.03986850287356658
20923,0.039856680653323817
20924,0.0398448619507632
20925,0.039833046743714462
20926,0.039821235046957781
20927,0.039809426853103069
20928,0.039797622147370149
20929,0.039785820959319373
20930,0.039774023274170567
20931,0.039762229062363375
20932,0.039750438368238328
20933,0.039738651154844984
20934,0.039726867451743697
20935,0.039715087236764202
20936,0.039703310517296586
20937,0.039691537285950762
20938,0.039679767557506906
20939,0.039668001302404665
20940,0.039656238550204392
20941,0.039644479271345734
20942,0.039632723495389044
20943,0.039620971192773968
20944,0.039609222378280684
20945,0.039597477051909191
20946,0.039585735206269401
20947,0.039573996841361314
20948,0.039562261964575018
20949,0.039550530553740249
20950,0.039538802623637181
20951,0.039527078189045994
20952,0.039515357205626156
20953,0.039503639725108286
20954,0.039491925703151853
20955,0.039480215154537035
20956,0.039468508071873742
20957,0.039456804477332241
20958,0.039445104333962089
20959,0.039433407678713728
20960,0.039421714489416892
20961,0.039410024751291406
20962,0.039398338501287711
20963,0.039386655695065276
20964,0.039374976362184455
20965,0.039363300502645249
20966,0.03935162810166748
20967,0.039339959144470971
20968,0.039328293668006165
20969,0.039316631635322619
20970,0.039304973075980687
20971,0.039293317967810104
20972,0.03928166631081087
20973,0.039270018112373073
20974,0.039258373379886802
20975,0.039246732076401614
20976,0.039235094238867951
20977,0.039223459852505638
20978,0.039211828909924584
20979,0.039200201425904968
20980,0.039188577370886435
20981,0.039176956781819428
20982,0.039165339629143592
20983,0.039153725935029193
20984,0.039142115662525789
20985,0.039130508848583823
20986,0.039118905478423116
20987,0.039107305544653581
20988,0.039095709039885129
20989,0.039084115986288026
20990,0.039072526369082095
20991,0.039060940188267335
20992,0.039049357436453658
20993,0.03903777813581133
20994,0.039026202249389907
20995,0.039014629806749745
20996,0.039003060793110667
20997,0.038991495208472671
20998,0.038979933052835758
20999,0.038968374333590017
21000,0.038956819028565182
21001,0.038945267159931518
21002,0.038933718712908849
21003,0.038922173687497175
21004,0.038910632091086583
21005,0.038899093916286986
21006,0.038887559155708296
21007,0.038876027824130688
21008,0.038864499914164075
21009,0.038852975425808456
21010,0.038841454344283655
21011,0.038829936684369848
21012,0.038818422431286859
21013,0.038806911592424775
21014,0.038795404175173687
21015,0.038783900164753415
21016,0.038772399575944139
21017,0.038760902386575591
21018,0.03874940860403786
21019,0.038737918243111125
21020,0.038726431281625118
21021,0.03871494771957984
21022,0.038703467571755468
21023,0.038691990838152002
21024,0.038680517489209088
21025,0.038669047547096991
21026,0.038657581011815711
21027,0.03864611788336525
21028,0.03863465813957534
21029,0.03862320178783607
21030,0.038611748842927618
21031,0.038600299304849983
21032,0.0385888531514329
21033,0.038577410390066458
21034,0.038565971020750656
21035,0.038554535058265671
21036,0.038543102465661061
21037,0.038531673279887269
21038,0.038520247471383939
21039,0.038508825054931251
21040,0.038497406030529202
21041,0.038485990390787705
21042,0.038474578128316672
21043,0.038463169265286368
21044,0.038451763764746349
21045,0.03844036166364706
21046,0.038428962939818234
21047,0.038417567593259871
21048,0.038406175631362061
21049,0.038394787031954536
21050,0.038383401824597652
21051,0.038372019979731053
21052,0.038360641534305184
21053,0.038349266429199336
21054,0.038337894730924305
21055,0.038326526380359383
21056,0.038315161414455012
21057,0.038303799818431017
21058,0.038292441577507219
21059,0.038281086713853885
21060,0.038269735220080925
21061,0.038258387081408163
21062,0.038247042327395953
21063,0.038235700921093851
21064,0.038224362884672125
21065,0.038213028203350596
21066,0.038201696891909442
21067,0.038190368942958575
21068,0.038179044334327727
21069,0.038167723102967344
21070,0.038156405219317069
21071,0.038145090690766992
21072,0.038133779524707201
21073,0.038122471706357519
21074,0.038111167250498124
21075,0.038099866134958749
21076,0.03808856838190966
21077,0.038077273969180592
21078,0.038065982911551721
21079,0.03805469520163296
21080,0.038043410832034219
21081,0.038032129810145587
21082,0.038020852143357153
21083,0.038009577809498651
21084,0.037998306830740347
21085,0.037987039184911975
21086,0.037975774879403623
21087,0.037964513914215292
21088,0.037953256304127159
21089,0.037942002004798692
21090,0.037930751060570422
21091,0.037919503449272085
21092,0.037908259178293768
21093,0.037897018232855295
21094,0.037885780627736843
21095,0.037874546348158233
21096,0.037863315401509556
21097,0.037852087780400723
21098,0.03784086349961191
21099,0.03782964254436294
21100,0.037818424922043903
21101,0.03780721061787462
21102,0.037795999639245181
21103,0.037784791978765497
21104,0.037773587651215745
21105,0.037762386641815748
21106,0.037751188957955595
21107,0.037739994599635285
21108,0.037728803544684553
21109,0.037717615822663753
21110,0.03770643140401253
21111,0.037695250310901152
21112,0.037684072528549439
21113,0.037672898064347482
21114,0.03766172691829528
21115,0.037650559075612655
21116,0.037639394558469874
21117,0.037628233337306582
21118,0.037617075434293046
21119,0.037605920834649087
21120,0.037594769553154883
21121,0.037583621567640169
21122,0.037572476878104943
21123,0.037561335514109562
21124,0.037550197453483758
21125,0.037539062681447355
21126,0.03752793121278053
21127,0.037516803047483283
21128,0.03750567820033579
21129,0.037494556626997522
21130,0.037483438357028831
21131,0.037472323390429718
21132,0.037461211705029918
21133,0.037450103337779872
21134,0.03743899824433905
21135,0.037427896461657895
21136,0.037416797952785963
21137,0.037405702754673698
21138,0.037394610830370656
21139,0.037383522202047104
21140,0.037372436854922864
21141,0.037361354803778113
21142,0.037350276041222763
21143,0.037339200552476637
21144,0.037328128352319911
21145,0.037317059440752587
21146,0.037305993802994486
21147,0.037294931453825786
21148,0.037283872385856398
21149,0.037272816584306145
21150,0.037261764078735382
21151,0.037250714832193665
21152,0.03723966887424135
21153,0.037228626197488346
21154,0.037217586779764389
21155,0.037206550643239744
21156,0.037195517780524323
21157,0.037184488191618126
21158,0.037173461869131064
21159,0.037162438813063137
21160,0.037151419030804433
21161,0.037140402514964865
21162,0.037129389272934521
21163,0.037118379282543135
21164,0.037107372558570884
21165,0.037096369108407856
21166,0.037085368917273875
21167,0.037074371985168941
21168,0.037063378319483142
21169,0.03705238791282639
21170,0.037041400757808596
21171,0.037030416861819848
21172,0.037019436224860147
21173,0.037008458846929493
21174,0.036997484728027885
21175,0.036986513860765236
21176,0.036975546237751455
21177,0.036964581881156811
21178,0.036953620761420947
21179,0.036942662900714129
21180,0.036931708284256182
21181,0.036920756926827281
21182,0.036909808798867072
21183,0.036898863937325999
21184,0.036887922297863529
21185,0.036876983924820195
21186,0.036866048788635641
21187,0.036855116889309869
21188,0.036844188234232966
21189,0.036833262830795022
21190,0.036822340656825769
21191,0.036811421719715298
21192,0.036800506019463608
21193,0.036789593563460787
21194,0.036778684336926659
21195,0.036767778347251312
21196,0.036756875594434746
21197,0.036745976071086872
21198,0.036735079784597779
21199,0.036724186734967468
21200,0.036713296900025671
21201,0.036702410294552568
21202,0.036691526925938245
21203,0.036680646772012437
21204,0.0366697698623355
21205,0.036658896167347077
21206,0.036648025701827347
21207,0.036637158450996132
21208,0.036626294437023699
21209,0.036615433630349692
21210,0.036604576045754289
21211,0.036593721698017667
21212,0.036582870550189384
21213,0.036572022624439704
21214,0.03656117791337854
21215,0.036550336424395979
21216,0.036539498150101934
21217,0.036528663083106316
21218,0.036517831230799214
21219,0.036507002600570715
21220,0.036496177170250554
21221,0.036485354947228821
21222,0.036474535946285691
21223,0.036463720137860811
21224,0.036452907558904624
21225,0.036442098165076597
21226,0.036431291985937087
21227,0.036420489014096002
21228,0.036409689234773168
21229,0.036398892662748761
21230,0.03638809929802278
21231,0.036377309133205138
21232,0.036366522160905745
21233,0.036355738381124603
21234,0.036344957808641887
21235,0.036334180436067509
21236,0.036323406256011381
21237,0.036312635275863592
21238,0.036301867488234052
21239,0.036291102885732673
21240,0.036280341483139633
21241,0.036269583265674754
21242,0.036258828233338036
21243,0.036248076408299745
21244,0.036237327753609438
21245,0.036226582291437381
21246,0.036215840014393486
21247,0.036205100929867839
21248,0.036194365023080266
21249,0.036183632308810942
21250,0.036172902764889603
21251,0.036162176406096425
21252,0.036151453239821496
21253,0.036140733236504463
21254,0.036130016418315591
21255,0.036119302785254881
21256,0.036108592322542155
21257,0.036097885030177412
21258,0.036087180922940831
21259,0.036076479986052234
21260,0.036065782219511622
21261,0.036055087630709082
21262,0.036044396204864437
21263,0.036033707956757866
21264,0.036023022878999278
21265,0.036012340964198586
21266,0.036001662212355789
21267,0.035990986638251066
21268,0.035980314227104238
21269,0.035969644978915305
21270,0.035958978893684268
21271,0.035948315971411127
21272,0.035937656212095881
21273,0.035926999615738531
21274,0.035916346174948988
21275,0.03590569589711734
21276,0.0358950487748535
21277,0.035884404815547555
21278,0.035873764004419328
21279,0.035863126348858909
21280,0.035852491848866297
21281,0.035841860504441492
21282,0.035831232315584494
21283,0.035820607274905214
21284,0.035809985382403653
21285,0.035799366645469899
21286,0.035788751041933686
21287,0.035778138608745458
21288,0.035767529308954771
21289,0.035756923157341802
21290,0.035746320146516464
21291,0.035735720291258932
21292,0.035725123569398942
21293,0.035714529995716671
21294,0.035703939562822029
21295,0.035693352270715017
21296,0.035682768112005547
21297,0.035672187094083707
21298,0.035661609209559408
21299,0.03565103446582274
21300,0.035640462862873701
21301,0.035629894393322203
21302,0.035619329064558336
21303,0.035608766847021744
21304,0.035598207777662871
21305,0.035587651834311451
21306,0.035577099016967484
21307,0.035566549347801235
21308,0.035556002789862262
21309,0.035545459365320831
21310,0.035534919052006675
21311,0.035524381886870238
21312,0.035513847840351165
21313,0.035503316905059368
21314,0.035492789110555201
21315,0.035482264419888221
21316,0.035471742855228694
21317,0.03546122441657662
21318,0.03545070909654191
21319,0.035440196887734476
21320,0.035429687804934495
21321,0.035419181825971702
21322,0.035408678980406449
21323,0.035398179231288296
21324,0.035387682615567684
21325,0.03537718909629417
21326,0.035366698688247933
21327,0.03535621139881906
21328,0.035345727220617462
21329,0.035335246138862964
21330,0.035324768175725829
21331,0.035314293316425882
21332,0.035303821568353211
21333,0.035293352916727638
21334,0.035282887368939253
21335,0.035272424932378144
21336,0.035261965592264133
21337,0.035251509355987309
21338,0.035241056223547673
21339,0.035230606187555136
21340,0.035220159240619608
21341,0.035209715412301446
21342,0.035199274665650204
21343,0.03518883702283615
21344,0.035178402469079106
21345,0.03516797101915925
21346,0.035157542643516226
21347,0.035147117379100479
21348,0.035136695196351653
21349,0.035126276102659837
21350,0.035115860112805208
21351,0.035105447189837324
21352,0.035095037370706628
21353,0.035084630633242853
21354,0.035074226984836088
21355,0.035063826418096244
21356,0.035053428940413411
21357,0.035043034537007411
21358,0.035032643222658422
21359,0.035022254982586265
21360,0.035011869831571119
21361,0.035001487762222894
21362,0.034991108759761413
21363,0.034980732838966855
21364,0.034970359999839218
21365,0.034959990227598325
21366,0.034949623544414443
21367,0.034939259928117306
21368,0.034928899378706912
21369,0.034918541903573352
21370,0.034908187502716626
21371,0.034897836176136732
21372,0.034887487916443582
21373,0.034877142731027266
21374,0.034866800597717518
21375,0.034856461546074691
21376,0.034846125546538431
21377,0.034835792621279005
21378,0.034825462762906323
21379,0.034815135964030297
21380,0.034804812224650927
21381,0.034794491544768213
21382,0.034784173931772244
21383,0.034773859378272931
21384,0.034763547884270274
21385,0.034753239434984096
21386,0.034742934052584662
21387,0.034732631729681884
21388,0.034722332458885674
21389,0.034712036232805943
21390,0.034701743066222868
21391,0.034691452959136448
21392,0.03468116588937642
21393,0.034670881879113047
21394,0.034660600920956242
21395,0.034650323014906004
21396,0.034640048146182156
21397,0.034629776329564876
21398,0.034619507557664075
21399,0.034609241830479753
21400,0.034598979140621822
21401,0.034588719510260546
21402,0.034578462909835572
21403,0.034568209354127077
21404,0.034557958828354884
21405,0.034547711362079347
21406,0.034537466925740112
21407,0.034527225519337179
21408,0.034516987157650725
21409,0.034506751825900572
21410,0.034496519538866899
21411,0.034486290281769527
21412,0.034476064054608457
21413,0.034465840857383689
21414,0.0344556207048754
21415,0.034445403567523236
21416,0.034435189474887551
21417,0.03442497839740799
21418,0.034414770364644909
21419,0.034404565347037952
21420,0.03439436334458712
21421,0.034384164386852767
21422,0.034373968444274539
21423,0.034363775524242524
21424,0.034353585619366633
21425,0.034343398751817134
21426,0.03433321489203367
21427,0.03432303405479642
21428,0.034312856240105383
21429,0.034302681440570471
21430,0.034292509663581772
21431,0.034282340901749198
21432,0.034272175155072748
21433,0.034262012430942512
21434,0.034251852699798135
21435,0.034241696005980149
21436,0.03423154231253811
21437,0.034221391619472019
21438,0.034211243934171964
21439,0.034201099271418123
21440,0.034190957609040229
21441,0.03418081896181846
21442,0.034170683314972639
21443,0.034160550683282942
21444,0.034150421051969193
21445,0.034140294413641303
21446,0.034130170797859627
21447,0.03412005017506381
21448,0.034109932545253852
21449,0.034099817930600018
21450,0.034089706294151867
21451,0.03407959767285984
21452,0.034069492044553673
21453,0.034059389416623453
21454,0.034049289781679093
21455,0.03403919314711068
21456,0.034029099490747949
21457,0.034019008834761166
21458,0.034008921171760242
21459,0.033998836509135266
21460,0.033988754832106061
21461,0.033978676140672626
21462,0.03396860044222505
21463,0.033958527714593068
21464,0.033948457994727121
21465,0.033938391253066857
21466,0.033928327489612276
21467,0.033918266711753464
21468,0.033908208926880512
21469,0.033898154112823153
21470,0.033888102299141742
21471,0.033878053456275925
21472,0.033868007584225701
21473,0.033857964697771248
21474,0.033847924782132388
21475,0.033837887859479387
21476,0.033827853900251892
21477,0.033817822926620167
21478,0.033807794916413947
21479,0.033797769891803497
21480,0.033787747830618553
21481,0.033777728747639291
21482,0.033767712635475622
21483,0.033757699486737458
21484,0.033747689323595065
21485,0.033737682116488088
21486,0.033727677865416528
21487,0.033717676599940738
21488,0.033707678290500365
21489,0.033697682944485496
21490,0.033687690569286222
21491,0.033677701157512452
21492,0.033667714701774099
21493,0.033657731216851339
21494,0.033647750673183818
21495,0.03363777310772198
21496,0.033627798483515381
21497,0.033617826822734287
21498,0.033607858125378698
21499,0.033597892384058525
21500,0.033587929591383681
21501,0.033577969754744252
21502,0.033568012881530329
21503,0.033558058956961734
21504,0.033548107973648378
21505,0.033538159946370438
21506,0.033528214875127915
21507,0.03351827275253072
21508,0.033508333571188764
21509,0.033498397338492136
21510,0.033488464047050748
21511,0.033478533704254687
21512,0.033468606317494043
21513,0.03345868186459855
21514,0.033448760352958296
21515,0.033438841789963369
21516,0.033428926160833594
21517,0.033419013487739235
21518,0.033409103741119939
21519,0.033399196928365793
21520,0.033389293064256975
21521,0.03337939212662322
21522,0.033369494130244703
21523,0.033359599067731338
21524,0.033349706946473212
21525,0.033339817751690148
21526,0.033329931490772235
21527,0.033320048156329385
21528,0.033310167763141774
21529,0.033300290303819313
21530,0.033290415756191738
21531,0.033280544157209491
21532,0.033270675469922129
21533,0.033260809709109829
21534,0.033250946874772591
21535,0.033241086966910416
21536,0.033231229978133214
21537,0.033221375915831075
21538,0.033211524765223821
21539,0.033201676548481718
21540,0.033191831250824588
21541,0.033181988872252433
21542,0.033172149412765251
21543,0.033162312872363042
21544,0.033152479251045808
21545,0.033142648548813547
21546,0.033132820750886083
21547,0.033122995864653504
21548,0.033113173904895987
21549,0.033103354842053179
21550,0.033093538705685432
21551,0.033083725466232394
21552,0.033073915153254418
21553,0.033064107744581239
21554,0.033054303240212857
21555,0.033044501632759182
21556,0.03303470295178057
21557,0.033024907160326578
21558,0.033015114273177382
21559,0.033005324297723071
21560,0.032995537226573557
21561,0.032985753052338751
21562,0.032975971782408742
21563,0.032966193409393441
21564,0.032956417940682936
21565,0.03294664536888714
21566,0.032936875694006051
21567,0.032927108916039671
21568,0.032917345034987999
21569,0.032907584058241124
21570,0.032897825956238691
21571,0.032888070765931143
21572,0.032878318457758127
21573,0.03286856903910973
21574,0.032858822517376041
21575,0.03284907889255706
21576,0.03283933814987261
21577,0.03282960029671278
21578,0.032819865333077569
21579,0.03281013325157689
21580,0.032800404059600829
21581,0.032790677757149389
21582,0.032780954322052303
21583,0.032771233769089747
21584,0.032761516120431988
21585,0.032751801339128583
21586,0.03274208943995971
21587,0.032732380430315455
21588,0.032722674295415644
21589,0.032712971035260274
21590,0.032703270657239436
